crop_name,soil_type,seedling_stage,moi,temp,humidity,result,growth_stage_order,moi_temp_ratio,moi_humidity_index
Wheat,Red Soil,Pollination,67,31,63.8,1,5,2.1613,42.746
Wheat,Red Soil,Pollination,68,32,61.1,1,5,2.125,41.548
Wheat,Red Soil,Pollination,69,33,58.4,1,5,2.0909,40.296
Wheat,Red Soil,Pollination,81,45,26.0,0,5,1.8,21.06
Wheat,Red Soil,Pollination,82,46,23.3,0,5,1.7826,19.106
Wheat,Red Soil,Pollination,83,25,80.0,0,5,3.32,66.4
Wheat,Red Soil,Pollination,84,26,77.0,0,5,3.2308,64.68
Wheat,Red Soil,Pollination,85,27,74.0,0,5,3.1481,62.9
Wheat,Red Soil,Pollination,86,28,71.0,0,5,3.0714,61.06
Wheat,Red Soil,Pollination,87,29,68.0,0,5,3.0,59.16
Wheat,Red Soil,Pollination,88,30,65.0,0,5,2.9333,57.2
Wheat,Red Soil,Pollination,89,31,62.0,0,5,2.871,55.18
Wheat,Red Soil,Pollination,90,32,59.0,0,5,2.8125,53.1
Wheat,Red Soil,Pollination,91,33,56.0,0,5,2.7576,50.96
Wheat,Red Soil,Pollination,92,34,53.0,0,5,2.7059,48.76
Wheat,Red Soil,Pollination,93,35,50.0,0,5,2.6571,46.5
Wheat,Red Soil,Pollination,94,36,47.0,0,5,2.6111,44.18
Wheat,Red Soil,Pollination,95,37,44.0,0,5,2.5676,41.8
Wheat,Red Soil,Pollination,96,38,41.0,0,5,2.5263,39.36
Wheat,Red Soil,Pollination,97,39,38.0,0,5,2.4872,36.86
Wheat,Red Soil,Pollination,98,40,35.0,0,5,2.45,34.3
Wheat,Red Soil,Pollination,99,41,32.0,0,5,2.4146,31.68
Wheat,Red Soil,Pollination,100,42,29.0,0,5,2.381,29.0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,1,43,26.0,1,6,0.0233,0.26
Wheat,Red Soil,Fruit/Grain/Bulb Formation,2,44,23.0,1,6,0.0455,0.46
Wheat,Red Soil,Fruit/Grain/Bulb Formation,3,45,20.0,1,6,0.0667,0.6
Wheat,Red Soil,Fruit/Grain/Bulb Formation,4,46,17.0,1,6,0.087,0.68
Wheat,Red Soil,Fruit/Grain/Bulb Formation,5,25,80.0,1,6,0.2,4.0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,6,26,77.5,1,6,0.2308,4.65
Wheat,Red Soil,Fruit/Grain/Bulb Formation,7,27,75.0,1,6,0.2593,5.25
Wheat,Red Soil,Fruit/Grain/Bulb Formation,8,28,72.5,1,6,0.2857,5.8
Wheat,Red Soil,Fruit/Grain/Bulb Formation,9,29,70.0,1,6,0.3103,6.3
Wheat,Red Soil,Fruit/Grain/Bulb Formation,10,30,67.5,1,6,0.3333,6.75
Wheat,Red Soil,Fruit/Grain/Bulb Formation,11,31,65.0,1,6,0.3548,7.15
Wheat,Red Soil,Fruit/Grain/Bulb Formation,12,32,62.5,1,6,0.375,7.5
Wheat,Red Soil,Fruit/Grain/Bulb Formation,13,33,60.0,1,6,0.3939,7.8
Wheat,Red Soil,Fruit/Grain/Bulb Formation,14,34,57.5,1,6,0.4118,8.05
Wheat,Red Soil,Fruit/Grain/Bulb Formation,15,35,55.0,1,6,0.4286,8.25
Wheat,Red Soil,Fruit/Grain/Bulb Formation,16,36,52.5,1,6,0.4444,8.4
Wheat,Red Soil,Fruit/Grain/Bulb Formation,17,37,50.0,1,6,0.4595,8.5
Wheat,Red Soil,Fruit/Grain/Bulb Formation,18,38,47.5,1,6,0.4737,8.55
Wheat,Red Soil,Fruit/Grain/Bulb Formation,19,39,45.0,1,6,0.4872,8.55
Wheat,Red Soil,Fruit/Grain/Bulb Formation,20,40,42.5,1,6,0.5,8.5
Wheat,Red Soil,Fruit/Grain/Bulb Formation,21,41,40.0,1,6,0.5122,8.4
Wheat,Red Soil,Fruit/Grain/Bulb Formation,22,42,37.5,1,6,0.5238,8.25
Wheat,Red Soil,Fruit/Grain/Bulb Formation,23,43,35.0,1,6,0.5349,8.05
Wheat,Red Soil,Fruit/Grain/Bulb Formation,24,44,32.5,1,6,0.5455,7.8
Wheat,Red Soil,Fruit/Grain/Bulb Formation,25,45,30.0,1,6,0.5556,7.5
Wheat,Red Soil,Fruit/Grain/Bulb Formation,26,46,27.5,1,6,0.5652,7.15
Wheat,Red Soil,Fruit/Grain/Bulb Formation,27,25,80.0,1,6,1.08,21.6
Wheat,Red Soil,Fruit/Grain/Bulb Formation,28,26,77.3,1,6,1.0769,21.644
Wheat,Red Soil,Fruit/Grain/Bulb Formation,29,27,74.6,1,6,1.0741,21.634
Wheat,Red Soil,Fruit/Grain/Bulb Formation,30,28,71.9,1,6,1.0714,21.57
Wheat,Red Soil,Fruit/Grain/Bulb Formation,31,29,69.2,1,6,1.069,21.452
Wheat,Red Soil,Fruit/Grain/Bulb Formation,32,30,66.5,1,6,1.0667,21.28
Wheat,Red Soil,Fruit/Grain/Bulb Formation,33,31,63.8,1,6,1.0645,21.054
Wheat,Red Soil,Fruit/Grain/Bulb Formation,34,32,61.1,1,6,1.0625,20.774
Wheat,Red Soil,Fruit/Grain/Bulb Formation,35,33,58.4,1,6,1.0606,20.44
Wheat,Red Soil,Fruit/Grain/Bulb Formation,36,34,55.7,1,6,1.0588,20.052
Wheat,Red Soil,Fruit/Grain/Bulb Formation,37,35,53.0,1,6,1.0571,19.61
Wheat,Red Soil,Fruit/Grain/Bulb Formation,38,36,50.3,1,6,1.0556,19.114
Wheat,Red Soil,Fruit/Grain/Bulb Formation,39,37,47.6,1,6,1.0541,18.564
Wheat,Red Soil,Fruit/Grain/Bulb Formation,40,38,44.9,1,6,1.0526,17.96
Wheat,Red Soil,Fruit/Grain/Bulb Formation,41,39,42.2,1,6,1.0513,17.302
Wheat,Red Soil,Fruit/Grain/Bulb Formation,42,40,39.5,1,6,1.05,16.59
Wheat,Red Soil,Fruit/Grain/Bulb Formation,43,41,36.8,1,6,1.0488,15.824
Wheat,Red Soil,Fruit/Grain/Bulb Formation,44,42,34.1,1,6,1.0476,15.004
Wheat,Red Soil,Fruit/Grain/Bulb Formation,45,43,31.4,1,6,1.0465,14.13
Wheat,Red Soil,Fruit/Grain/Bulb Formation,46,44,28.7,1,6,1.0455,13.202
Wheat,Red Soil,Fruit/Grain/Bulb Formation,47,45,26.0,1,6,1.0444,12.22
Wheat,Red Soil,Fruit/Grain/Bulb Formation,48,46,23.3,1,6,1.0435,11.184
Wheat,Red Soil,Fruit/Grain/Bulb Formation,49,25,80.0,1,6,1.96,39.2
Wheat,Red Soil,Fruit/Grain/Bulb Formation,50,26,78.0,1,6,1.9231,39.0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,51,27,76.0,1,6,1.8889,38.76
Wheat,Red Soil,Fruit/Grain/Bulb Formation,52,28,74.0,1,6,1.8571,38.48
Wheat,Red Soil,Fruit/Grain/Bulb Formation,53,29,72.0,1,6,1.8276,38.16
Wheat,Red Soil,Fruit/Grain/Bulb Formation,54,30,70.0,1,6,1.8,37.8
Wheat,Red Soil,Fruit/Grain/Bulb Formation,55,31,68.0,1,6,1.7742,37.4
Wheat,Red Soil,Fruit/Grain/Bulb Formation,56,32,66.0,1,6,1.75,36.96
Wheat,Red Soil,Fruit/Grain/Bulb Formation,57,33,64.0,1,6,1.7273,36.48
Wheat,Red Soil,Fruit/Grain/Bulb Formation,58,34,62.0,1,6,1.7059,35.96
Wheat,Red Soil,Fruit/Grain/Bulb Formation,59,35,60.0,1,6,1.6857,35.4
Wheat,Red Soil,Fruit/Grain/Bulb Formation,60,36,58.0,1,6,1.6667,34.8
Wheat,Red Soil,Fruit/Grain/Bulb Formation,61,37,56.0,1,6,1.6486,34.16
Wheat,Red Soil,Fruit/Grain/Bulb Formation,62,38,54.0,1,6,1.6316,33.48
Wheat,Red Soil,Fruit/Grain/Bulb Formation,63,39,52.0,1,6,1.6154,32.76
Wheat,Red Soil,Fruit/Grain/Bulb Formation,64,40,50.0,1,6,1.6,32.0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,65,41,48.0,1,6,1.5854,31.2
Wheat,Red Soil,Fruit/Grain/Bulb Formation,66,42,46.0,1,6,1.5714,30.36
Wheat,Red Soil,Fruit/Grain/Bulb Formation,67,43,44.0,1,6,1.5581,29.48
Wheat,Red Soil,Fruit/Grain/Bulb Formation,68,44,42.0,1,6,1.5455,28.56
Wheat,Red Soil,Fruit/Grain/Bulb Formation,69,45,40.0,1,6,1.5333,27.6
Wheat,Red Soil,Fruit/Grain/Bulb Formation,81,35,60.0,0,6,2.3143,48.6
Wheat,Red Soil,Fruit/Grain/Bulb Formation,82,36,58.0,0,6,2.2778,47.56
Wheat,Red Soil,Fruit/Grain/Bulb Formation,83,37,56.0,0,6,2.2432,46.48
Wheat,Red Soil,Fruit/Grain/Bulb Formation,84,38,54.0,0,6,2.2105,45.36
Wheat,Red Soil,Fruit/Grain/Bulb Formation,85,39,52.0,0,6,2.1795,44.2
Wheat,Red Soil,Fruit/Grain/Bulb Formation,86,40,50.0,0,6,2.15,43.0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,87,41,48.0,0,6,2.122,41.76
Wheat,Red Soil,Fruit/Grain/Bulb Formation,88,42,46.0,0,6,2.0952,40.48
Wheat,Red Soil,Fruit/Grain/Bulb Formation,89,43,44.0,0,6,2.0698,39.16
Wheat,Red Soil,Fruit/Grain/Bulb Formation,90,44,42.0,0,6,2.0455,37.8
Wheat,Red Soil,Fruit/Grain/Bulb Formation,91,45,40.0,0,6,2.0222,36.4
Wheat,Red Soil,Fruit/Grain/Bulb Formation,92,46,38.0,0,6,2.0,34.96
Wheat,Red Soil,Fruit/Grain/Bulb Formation,93,25,80.0,0,6,3.72,74.4
Wheat,Red Soil,Fruit/Grain/Bulb Formation,94,26,77.0,0,6,3.6154,72.38
Wheat,Red Soil,Fruit/Grain/Bulb Formation,95,27,74.0,0,6,3.5185,70.3
Wheat,Red Soil,Fruit/Grain/Bulb Formation,96,28,71.0,0,6,3.4286,68.16
Wheat,Red Soil,Fruit/Grain/Bulb Formation,97,29,68.0,0,6,3.3448,65.96
Wheat,Red Soil,Fruit/Grain/Bulb Formation,98,30,65.0,0,6,3.2667,63.7
Wheat,Red Soil,Fruit/Grain/Bulb Formation,99,31,62.0,0,6,3.1935,61.38
Wheat,Red Soil,Fruit/Grain/Bulb Formation,100,32,59.0,0,6,3.125,59.0
Wheat,Red Soil,Maturation,1,33,56.0,1,7,0.0303,0.56
Wheat,Red Soil,Maturation,2,34,53.0,1,7,0.0588,1.06
Wheat,Red Soil,Maturation,3,35,50.0,1,7,0.0857,1.5
Wheat,Red Soil,Maturation,4,36,47.0,1,7,0.1111,1.88
Wheat,Red Soil,Maturation,5,37,44.0,1,7,0.1351,2.2
Wheat,Red Soil,Maturation,6,38,41.0,1,7,0.1579,2.46
Wheat,Red Soil,Maturation,7,39,38.0,1,7,0.1795,2.66
Wheat,Red Soil,Maturation,8,40,35.0,1,7,0.2,2.8
Wheat,Red Soil,Maturation,9,41,32.0,1,7,0.2195,2.88
Wheat,Red Soil,Maturation,10,42,29.0,1,7,0.2381,2.9
Wheat,Red Soil,Maturation,11,43,26.0,1,7,0.2558,2.86
Wheat,Red Soil,Maturation,12,44,23.0,1,7,0.2727,2.76
Wheat,Red Soil,Maturation,13,45,20.0,1,7,0.2889,2.6
Wheat,Red Soil,Maturation,14,46,17.0,1,7,0.3043,2.38
Wheat,Red Soil,Maturation,15,25,80.0,1,7,0.6,12.0
Wheat,Red Soil,Maturation,16,26,77.0,1,7,0.6154,12.32
Wheat,Red Soil,Maturation,17,27,74.0,1,7,0.6296,12.58
Wheat,Red Soil,Maturation,18,28,71.0,1,7,0.6429,12.78
Wheat,Red Soil,Maturation,19,29,68.0,1,7,0.6552,12.92
Wheat,Red Soil,Maturation,20,30,65.0,1,7,0.6667,13.0
Wheat,Red Soil,Maturation,21,31,62.0,1,7,0.6774,13.02
Wheat,Red Soil,Maturation,22,32,59.0,1,7,0.6875,12.98
Wheat,Red Soil,Maturation,23,33,56.0,1,7,0.697,12.88
Wheat,Red Soil,Maturation,24,34,53.0,1,7,0.7059,12.72
Wheat,Red Soil,Maturation,25,35,50.0,1,7,0.7143,12.5
Wheat,Red Soil,Maturation,26,36,47.0,1,7,0.7222,12.22
Wheat,Red Soil,Maturation,27,37,44.0,1,7,0.7297,11.88
Wheat,Red Soil,Maturation,28,38,41.0,1,7,0.7368,11.48
Wheat,Red Soil,Maturation,29,39,38.0,1,7,0.7436,11.02
Wheat,Red Soil,Maturation,30,40,35.0,1,7,0.75,10.5
Wheat,Red Soil,Maturation,31,41,32.0,1,7,0.7561,9.92
Wheat,Red Soil,Maturation,32,42,29.0,1,7,0.7619,9.28
Wheat,Red Soil,Maturation,33,43,26.0,1,7,0.7674,8.58
Wheat,Red Soil,Maturation,34,44,23.0,1,7,0.7727,7.82
Wheat,Red Soil,Maturation,35,45,20.0,1,7,0.7778,7.0
Wheat,Red Soil,Maturation,36,46,17.0,1,7,0.7826,6.12
Wheat,Red Soil,Maturation,37,25,80.0,1,7,1.48,29.6
Wheat,Red Soil,Maturation,38,26,77.0,1,7,1.4615,29.26
Wheat,Red Soil,Maturation,39,27,74.0,1,7,1.4444,28.86
Wheat,Red Soil,Maturation,40,28,71.0,1,7,1.4286,28.4
Wheat,Red Soil,Maturation,41,29,68.0,1,7,1.4138,27.88
Wheat,Red Soil,Maturation,42,30,65.0,1,7,1.4,27.3
Wheat,Red Soil,Maturation,43,31,62.0,1,7,1.3871,26.66
Wheat,Red Soil,Maturation,44,32,59.0,1,7,1.375,25.96
Wheat,Red Soil,Maturation,45,33,56.0,1,7,1.3636,25.2
Wheat,Red Soil,Maturation,46,34,53.0,1,7,1.3529,24.38
Wheat,Red Soil,Maturation,47,35,50.0,1,7,1.3429,23.5
Wheat,Red Soil,Maturation,48,36,47.0,1,7,1.3333,22.56
Wheat,Red Soil,Maturation,49,37,44.0,1,7,1.3243,21.56
Wheat,Red Soil,Maturation,50,38,41.0,1,7,1.3158,20.5
Wheat,Red Soil,Maturation,51,39,38.0,1,7,1.3077,19.38
Wheat,Red Soil,Maturation,52,40,35.0,1,7,1.3,18.2
Wheat,Red Soil,Maturation,53,41,32.0,1,7,1.2927,16.96
Wheat,Red Soil,Maturation,54,42,29.0,1,7,1.2857,15.66
Wheat,Red Soil,Maturation,55,43,26.0,1,7,1.2791,14.3
Wheat,Red Soil,Maturation,56,44,23.0,1,7,1.2727,12.88
Wheat,Red Soil,Maturation,57,45,20.0,1,7,1.2667,11.4
Wheat,Red Soil,Maturation,58,46,17.0,1,7,1.2609,9.86
Wheat,Red Soil,Maturation,59,25,80.0,1,7,2.36,47.2
Wheat,Red Soil,Maturation,60,26,77.3,1,7,2.3077,46.38
Wheat,Red Soil,Maturation,61,27,74.6,1,7,2.2593,45.506
Wheat,Red Soil,Maturation,62,28,71.9,1,7,2.2143,44.578
Wheat,Red Soil,Maturation,63,29,69.2,1,7,2.1724,43.596
Wheat,Red Soil,Maturation,64,30,66.5,1,7,2.1333,42.56
Wheat,Red Soil,Maturation,65,31,63.8,1,7,2.0968,41.47
Wheat,Red Soil,Maturation,66,32,61.1,1,7,2.0625,40.326
Wheat,Red Soil,Maturation,67,33,58.4,1,7,2.0303,39.128
Wheat,Red Soil,Maturation,68,34,55.7,1,7,2.0,37.876
Wheat,Red Soil,Maturation,69,35,53.0,1,7,1.9714,36.57
Wheat,Red Soil,Maturation,81,25,80.0,0,7,3.24,64.8
Wheat,Red Soil,Maturation,82,26,77.0,0,7,3.1538,63.14
Wheat,Red Soil,Maturation,83,27,74.0,0,7,3.0741,61.42
Wheat,Red Soil,Maturation,84,28,71.0,0,7,3.0,59.64
Wheat,Red Soil,Maturation,85,29,68.0,0,7,2.931,57.8
Wheat,Red Soil,Maturation,86,30,65.0,0,7,2.8667,55.9
Wheat,Red Soil,Maturation,87,31,62.0,0,7,2.8065,53.94
Wheat,Red Soil,Maturation,88,32,59.0,0,7,2.75,51.92
Wheat,Red Soil,Maturation,89,33,56.0,0,7,2.697,49.84
Wheat,Red Soil,Maturation,90,34,53.0,0,7,2.6471,47.7
Wheat,Red Soil,Maturation,91,35,50.0,0,7,2.6,45.5
Wheat,Red Soil,Maturation,92,36,47.0,0,7,2.5556,43.24
Wheat,Red Soil,Maturation,93,37,44.0,0,7,2.5135,40.92
Wheat,Red Soil,Maturation,94,38,41.0,0,7,2.4737,38.54
Wheat,Red Soil,Maturation,95,39,38.0,0,7,2.4359,36.1
Wheat,Red Soil,Maturation,96,40,35.0,0,7,2.4,33.6
Wheat,Red Soil,Maturation,97,41,32.0,0,7,2.3659,31.04
Wheat,Red Soil,Maturation,98,42,29.0,0,7,2.3333,28.42
Wheat,Red Soil,Maturation,99,43,26.0,0,7,2.3023,25.74
Wheat,Red Soil,Maturation,100,44,23.0,0,7,2.2727,23.0
Wheat,Red Soil,Harvest,1,45,20.0,1,8,0.0222,0.2
Wheat,Red Soil,Harvest,2,46,17.0,1,8,0.0435,0.34
Wheat,Red Soil,Harvest,3,25,80.0,1,8,0.12,2.4
Wheat,Red Soil,Harvest,4,26,77.5,1,8,0.1538,3.1
Wheat,Red Soil,Harvest,5,27,75.0,1,8,0.1852,3.75
Wheat,Red Soil,Harvest,6,28,72.5,1,8,0.2143,4.35
Wheat,Red Soil,Harvest,7,29,70.0,1,8,0.2414,4.9
Wheat,Red Soil,Harvest,8,30,67.5,1,8,0.2667,5.4
Wheat,Red Soil,Harvest,9,31,65.0,1,8,0.2903,5.85
Wheat,Red Soil,Harvest,10,32,62.5,1,8,0.3125,6.25
Wheat,Red Soil,Harvest,11,33,60.0,1,8,0.3333,6.6
Wheat,Red Soil,Harvest,12,34,57.5,1,8,0.3529,6.9
Wheat,Red Soil,Harvest,13,35,55.0,1,8,0.3714,7.15
Wheat,Red Soil,Harvest,14,36,52.5,1,8,0.3889,7.35
Wheat,Red Soil,Harvest,15,37,50.0,1,8,0.4054,7.5
Wheat,Red Soil,Harvest,16,38,47.5,1,8,0.4211,7.6
Wheat,Red Soil,Harvest,17,39,45.0,1,8,0.4359,7.65
Wheat,Red Soil,Harvest,18,40,42.5,1,8,0.45,7.65
Wheat,Red Soil,Harvest,19,41,40.0,1,8,0.4634,7.6
Wheat,Red Soil,Harvest,20,42,37.5,1,8,0.4762,7.5
Wheat,Red Soil,Harvest,21,43,35.0,1,8,0.4884,7.35
Wheat,Red Soil,Harvest,22,44,32.5,1,8,0.5,7.15
Wheat,Red Soil,Harvest,23,45,30.0,1,8,0.5111,6.9
Wheat,Red Soil,Harvest,24,46,27.5,1,8,0.5217,6.6
Wheat,Red Soil,Harvest,25,25,80.0,1,8,1.0,20.0
Wheat,Red Soil,Harvest,26,26,77.3,1,8,1.0,20.098
Wheat,Red Soil,Harvest,27,27,74.6,1,8,1.0,20.142
Wheat,Red Soil,Harvest,28,28,71.9,1,8,1.0,20.132
Wheat,Red Soil,Harvest,29,29,69.2,1,8,1.0,20.068
Wheat,Red Soil,Harvest,30,30,66.5,1,8,1.0,19.95
Wheat,Red Soil,Harvest,31,31,63.8,1,8,1.0,19.778
Wheat,Red Soil,Harvest,32,32,61.1,1,8,1.0,19.552
Wheat,Red Soil,Harvest,33,33,58.4,1,8,1.0,19.272
Wheat,Red Soil,Harvest,34,34,55.7,1,8,1.0,18.938
Wheat,Red Soil,Harvest,35,35,53.0,1,8,1.0,18.55
Wheat,Red Soil,Harvest,36,36,50.3,1,8,1.0,18.108
Wheat,Red Soil,Harvest,37,37,47.6,1,8,1.0,17.612
Wheat,Red Soil,Harvest,38,38,44.9,1,8,1.0,17.062
Wheat,Red Soil,Harvest,39,39,42.2,1,8,1.0,16.458
Wheat,Red Soil,Harvest,40,40,39.5,1,8,1.0,15.8
Wheat,Red Soil,Harvest,41,41,36.8,1,8,1.0,15.088
Wheat,Red Soil,Harvest,42,42,34.1,1,8,1.0,14.322
Wheat,Red Soil,Harvest,43,43,31.4,1,8,1.0,13.502
Wheat,Red Soil,Harvest,44,44,28.7,1,8,1.0,12.628
Wheat,Red Soil,Harvest,45,45,26.0,1,8,1.0,11.7
Wheat,Red Soil,Harvest,46,46,23.3,1,8,1.0,10.718
Wheat,Red Soil,Harvest,47,25,80.0,1,8,1.88,37.6
Wheat,Red Soil,Harvest,48,26,77.0,1,8,1.8462,36.96
Wheat,Red Soil,Harvest,49,27,74.0,1,8,1.8148,36.26
Wheat,Red Soil,Harvest,50,28,71.0,1,8,1.7857,35.5
Wheat,Red Soil,Harvest,51,29,68.0,1,8,1.7586,34.68
Wheat,Red Soil,Harvest,52,30,65.0,1,8,1.7333,33.8
Wheat,Red Soil,Harvest,53,31,62.0,1,8,1.7097,32.86
Wheat,Red Soil,Harvest,54,32,59.0,1,8,1.6875,31.86
Wheat,Red Soil,Harvest,55,33,56.0,1,8,1.6667,30.8
Wheat,Red Soil,Harvest,56,34,53.0,1,8,1.6471,29.68
Wheat,Red Soil,Harvest,57,35,50.0,1,8,1.6286,28.5
Wheat,Red Soil,Harvest,58,36,47.0,1,8,1.6111,27.26
Wheat,Red Soil,Harvest,59,37,44.0,1,8,1.5946,25.96
Wheat,Red Soil,Harvest,71,27,75.0,0,8,2.6296,53.25
Wheat,Red Soil,Harvest,72,28,72.5,0,8,2.5714,52.2
Wheat,Red Soil,Harvest,73,29,70.0,0,8,2.5172,51.1
Wheat,Red Soil,Harvest,74,30,67.5,0,8,2.4667,49.95
Wheat,Red Soil,Harvest,75,31,65.0,0,8,2.4194,48.75
Wheat,Red Soil,Harvest,76,32,62.5,0,8,2.375,47.5
Wheat,Red Soil,Harvest,77,33,60.0,0,8,2.3333,46.2
Wheat,Red Soil,Harvest,78,34,57.5,0,8,2.2941,44.85
Wheat,Red Soil,Harvest,79,35,55.0,0,8,2.2571,43.45
Wheat,Red Soil,Harvest,80,36,52.5,0,8,2.2222,42.0
Wheat,Red Soil,Harvest,81,37,50.0,0,8,2.1892,40.5
Wheat,Red Soil,Harvest,82,38,47.5,0,8,2.1579,38.95
Wheat,Red Soil,Harvest,83,39,45.0,0,8,2.1282,37.35
Wheat,Red Soil,Harvest,84,40,42.5,0,8,2.1,35.7
Wheat,Red Soil,Harvest,85,41,40.0,0,8,2.0732,34.0
Wheat,Red Soil,Harvest,86,42,37.5,0,8,2.0476,32.25
Wheat,Red Soil,Harvest,87,43,35.0,0,8,2.0233,30.45
Wheat,Red Soil,Harvest,88,44,32.5,0,8,2.0,28.6
Wheat,Red Soil,Harvest,89,45,30.0,0,8,1.9778,26.7
Wheat,Red Soil,Harvest,90,46,27.5,0,8,1.9565,24.75
Wheat,Red Soil,Harvest,91,25,80.0,0,8,3.64,72.8
Wheat,Red Soil,Harvest,92,26,77.3,0,8,3.5385,71.116
Wheat,Red Soil,Harvest,93,27,74.6,0,8,3.4444,69.378
Wheat,Red Soil,Harvest,94,28,71.9,0,8,3.3571,67.586
Wheat,Red Soil,Harvest,95,29,69.2,0,8,3.2759,65.74
Wheat,Red Soil,Harvest,96,30,66.5,0,8,3.2,63.84
Wheat,Red Soil,Harvest,97,31,63.8,0,8,3.129,61.886
Wheat,Red Soil,Harvest,98,32,61.1,0,8,3.0625,59.878
Wheat,Red Soil,Harvest,99,33,58.4,0,8,3.0,57.816
Wheat,Red Soil,Harvest,100,34,55.7,0,8,2.9412,55.7
Wheat,Clay Soil,Germination,1,35,53.0,1,1,0.0286,0.53
Wheat,Clay Soil,Germination,2,36,50.3,1,1,0.0556,1.006
Wheat,Clay Soil,Germination,3,37,47.6,1,1,0.0811,1.428
Wheat,Clay Soil,Germination,4,38,44.9,1,1,0.1053,1.796
Wheat,Clay Soil,Germination,5,39,42.2,1,1,0.1282,2.11
Wheat,Clay Soil,Germination,6,40,39.5,1,1,0.15,2.37
Wheat,Clay Soil,Germination,7,41,36.8,1,1,0.1707,2.576
Wheat,Clay Soil,Germination,8,42,34.1,1,1,0.1905,2.728
Wheat,Clay Soil,Germination,9,43,31.4,1,1,0.2093,2.826
Wheat,Clay Soil,Germination,10,44,28.7,1,1,0.2273,2.87
Wheat,Clay Soil,Germination,11,45,26.0,1,1,0.2444,2.86
Wheat,Clay Soil,Germination,12,46,23.3,1,1,0.2609,2.796
Wheat,Clay Soil,Germination,13,25,80.0,1,1,0.52,10.4
Wheat,Clay Soil,Germination,14,26,78.0,1,1,0.5385,10.92
Wheat,Clay Soil,Germination,15,27,76.0,1,1,0.5556,11.4
Wheat,Clay Soil,Germination,16,28,74.0,1,1,0.5714,11.84
Wheat,Clay Soil,Germination,17,29,72.0,1,1,0.5862,12.24
Wheat,Clay Soil,Germination,18,30,70.0,1,1,0.6,12.6
Wheat,Clay Soil,Germination,19,31,68.0,1,1,0.6129,12.92
Wheat,Clay Soil,Germination,20,32,66.0,1,1,0.625,13.2
Wheat,Clay Soil,Germination,21,33,64.0,1,1,0.6364,13.44
Wheat,Clay Soil,Germination,22,34,62.0,1,1,0.6471,13.64
Wheat,Clay Soil,Germination,23,35,60.0,1,1,0.6571,13.8
Wheat,Clay Soil,Germination,24,36,58.0,1,1,0.6667,13.92
Wheat,Clay Soil,Germination,25,37,56.0,1,1,0.6757,14.0
Wheat,Clay Soil,Germination,26,38,54.0,1,1,0.6842,14.04
Wheat,Clay Soil,Germination,27,39,52.0,1,1,0.6923,14.04
Wheat,Clay Soil,Germination,28,40,50.0,1,1,0.7,14.0
Wheat,Clay Soil,Germination,29,41,48.0,1,1,0.7073,13.92
Wheat,Clay Soil,Germination,41,31,68.0,0,1,1.3226,27.88
Wheat,Clay Soil,Germination,42,32,66.0,0,1,1.3125,27.72
Wheat,Clay Soil,Germination,43,33,64.0,0,1,1.303,27.52
Wheat,Clay Soil,Germination,44,34,62.0,0,1,1.2941,27.28
Wheat,Clay Soil,Germination,45,35,60.0,0,1,1.2857,27.0
Wheat,Clay Soil,Germination,46,36,58.0,0,1,1.2778,26.68
Wheat,Clay Soil,Germination,47,37,56.0,0,1,1.2703,26.32
Wheat,Clay Soil,Germination,48,38,54.0,0,1,1.2632,25.92
Wheat,Clay Soil,Germination,49,39,52.0,0,1,1.2564,25.48
Wheat,Clay Soil,Germination,50,40,50.0,0,1,1.25,25.0
Wheat,Clay Soil,Germination,51,41,48.0,0,1,1.2439,24.48
Wheat,Clay Soil,Germination,52,42,46.0,0,1,1.2381,23.92
Wheat,Clay Soil,Germination,53,43,44.0,0,1,1.2326,23.32
Wheat,Clay Soil,Germination,54,44,42.0,0,1,1.2273,22.68
Wheat,Clay Soil,Germination,55,45,40.0,0,1,1.2222,22.0
Wheat,Clay Soil,Germination,56,46,38.0,0,1,1.2174,21.28
Wheat,Clay Soil,Germination,57,25,80.0,0,1,2.28,45.6
Wheat,Clay Soil,Germination,58,26,77.0,0,1,2.2308,44.66
Wheat,Clay Soil,Germination,59,27,74.0,0,1,2.1852,43.66
Wheat,Clay Soil,Germination,60,28,71.0,0,1,2.1429,42.6
Wheat,Clay Soil,Germination,61,29,68.0,0,1,2.1034,41.48
Wheat,Clay Soil,Germination,62,30,65.0,0,1,2.0667,40.3
Wheat,Clay Soil,Germination,63,31,62.0,0,1,2.0323,39.06
Wheat,Clay Soil,Germination,64,32,59.0,0,1,2.0,37.76
Wheat,Clay Soil,Germination,65,33,56.0,0,1,1.9697,36.4
Wheat,Clay Soil,Germination,66,34,53.0,0,1,1.9412,34.98
Wheat,Clay Soil,Germination,67,35,50.0,0,1,1.9143,33.5
Wheat,Clay Soil,Germination,68,36,47.0,0,1,1.8889,31.96
Wheat,Clay Soil,Germination,69,37,44.0,0,1,1.8649,30.36
Wheat,Clay Soil,Germination,70,38,41.0,0,1,1.8421,28.7
Wheat,Clay Soil,Germination,71,39,38.0,0,1,1.8205,26.98
